txn_id,user_id,game,date,method,amount,actual_paid,note
BILL24100811295819,2022688088,Cửu Long Tranh Bá,08/10/2024 11:29:58,momo,20000,17000,Sự kiện (X2 Bonus)
BILL24101118340381,2022688088,Cửu Long Tranh Bá,11/10/2024 18:34:03,banking,5000000,4000000,Sự kiện (X2 Bonus)
BILL24101118354218,2022688088,Cửu Long Tranh Bá,11/10/2024 18:35:42,banking,100000,85000,Sự kiện (X2 Bonus)
BILL24101211592872,2022688088,Cửu Long Tranh Bá,12/10/2024 11:59:28,momo,20000000,16000000,Sự kiện (X2 Bonus)
BILL24101318275932,2022688088,Cửu Long Tranh Bá,13/10/2024 18:27:59,momo,10000,8500,Sự kiện
BILL24101318355369,2022688088,Cửu Long Tranh Bá,13/10/2024 18:35:53,banking,2000000,1600000,Sự kiện (X2 Bonus)
BILL24101418412834,2022688088,Cửu Long Tranh Bá,14/10/2024 18:41:28,momo,20000,17000,Sự kiện
BILL24101907163849,2022688088,Cửu Long Tranh Bá,19/10/2024 07:16:38,banking,100000,85000,Sự kiện
BILL24101907240498,2022688088,Cửu Long Tranh Bá,19/10/2024 07:24:04,banking,50000,42500,Sự kiện (X2 Bonus)
BILL24102511083745,2022688088,Cửu Long Tranh Bá,25/10/2024 11:08:37,banking,100000,85000,Sự kiện
BILL24102511171758,2022688088,Cửu Long Tranh Bá,25/10/2024 11:17:17,banking,500000,400000,Sự kiện (X2 Bonus)
BILL24102718203728,2022688088,Cửu Long Tranh Bá,27/10/2024 18:20:37,momo,200000,170000,Sự kiện
BILL24102718270185,2022688088,Cửu Long Tranh Bá,27/10/2024 18:27:01,inapp,100000000,100000000,Sự kiện
BILL24110207085968,2022688088,Cửu Long Tranh Bá,02/11/2024 07:08:59,banking,10000,8500,Sự kiện (X2 Bonus)
BILL24111018392125,2022688088,Cửu Long Tranh Bá,10/11/2024 18:39:21,banking,500000,400000,Sự kiện (X2 Bonus)
BILL24111018440720,2022688088,Cửu Long Tranh Bá,10/11/2024 18:44:07,banking,10000,8500,Sự kiện
BILL24111411104583,2022688088,Cửu Long Tranh Bá,14/11/2024 11:10:45,momo,20000000,16000000,Sự kiện (X2 Bonus)
BILL24111718232161,2022688088,Cửu Long Tranh Bá,17/11/2024 18:23:21,momo,100000,85000,Sự kiện (X2 Bonus)
BILL24112318541546,2022688088,Cửu Long Tranh Bá,23/11/2024 18:54:15,momo,100000000,80000000,Sự kiện (X2 Bonus)
BILL24112318590029,2022688088,Cửu Long Tranh Bá,23/11/2024 18:59:00,banking,500000,400000,Sự kiện
BILL24112918204392,2022688088,Cửu Long Tranh Bá,29/11/2024 18:20:43,momo,10000000,8000000,Sự kiện (X2 Bonus)
BILL24112918283071,2022688088,Cửu Long Tranh Bá,29/11/2024 18:28:30,banking,200000,170000,Sự kiện (X2 Bonus)
BILL24120211515510,2022688088,Cửu Long Tranh Bá,02/12/2024 11:51:55,momo,20000000,16000000,Sự kiện (X2 Bonus)
BILL24120211545363,2022688088,Cửu Long Tranh Bá,02/12/2024 11:54:53,inapp,20000,17000,Sự kiện (X2 Bonus)
BILL24120518540893,2022688088,Cửu Long Tranh Bá,05/12/2024 18:54:08,momo,2000000,1600000,Sự kiện (X2 Bonus)
BILL24120519005331,2022688088,Cửu Long Tranh Bá,05/12/2024 19:00:53,inapp,1000000,1000000,Sự kiện (X2 Bonus)
BILL24120611184559,2022688088,Cửu Long Tranh Bá,06/12/2024 11:18:45,banking,200000,170000,Sự kiện (X2 Bonus)
BILL24120611212086,2022688088,Cửu Long Tranh Bá,06/12/2024 11:21:20,momo,20000,17000,Sự kiện
BILL24120918594929,2022688088,Cửu Long Tranh Bá,09/12/2024 18:59:49,momo,10000,8500,Sự kiện (X2 Bonus)
BILL24120919013038,2022688088,Cửu Long Tranh Bá,09/12/2024 19:01:30,banking,200000,170000,Sự kiện
BILL24121311015246,2022688088,Cửu Long Tranh Bá,13/12/2024 11:01:52,momo,10000000,8000000,Sự kiện (X2 Bonus)
BILL24121311071634,2022688088,Cửu Long Tranh Bá,13/12/2024 11:07:16,momo,100000000,80000000,Sự kiện (X2 Bonus)
BILL24121418121058,2022688088,Cửu Long Tranh Bá,14/12/2024 18:12:10,momo,20000,17000,Sự kiện
BILL24122011543213,2022688088,Cửu Long Tranh Bá,20/12/2024 11:54:32,banking,20000,17000,Sự kiện
BILL24122011595413,2022688088,Cửu Long Tranh Bá,20/12/2024 11:59:54,momo,2000000,1600000,Sự kiện
BILL24122914073263,2022688088,Cửu Long Tranh Bá,29/12/2024 14:07:32,banking,2000000,1600000,Sự kiện
BILL24122914085969,2022688088,Cửu Long Tranh Bá,29/12/2024 14:08:59,banking,2000000,1600000,Sự kiện
BILL25010218194714,2022688088,Cửu Long Tranh Bá,02/01/2025 18:19:47,banking,100000,85000,Sự kiện (X2 Bonus)
BILL25010414080287,2022688088,Cửu Long Tranh Bá,04/01/2025 14:08:02,banking,100000,85000,Sự kiện
BILL25011118412847,2022688088,Cửu Long Tranh Bá,11/01/2025 18:41:28,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25011814560431,2022688088,Cửu Long Tranh Bá,18/01/2025 14:56:04,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25012518581074,2022688088,Cửu Long Tranh Bá,25/01/2025 18:58:10,momo,20000,17000,Sự kiện
BILL25020307054180,2022688088,Cửu Long Tranh Bá,03/02/2025 07:05:41,banking,200000,170000,Sự kiện (X2 Bonus)
BILL25020711380745,2022688088,Cửu Long Tranh Bá,07/02/2025 11:38:07,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25021114132119,2022688088,Cửu Long Tranh Bá,11/02/2025 14:13:21,momo,50000,42500,Sự kiện
BILL25021214114976,2022688088,Cửu Long Tranh Bá,12/02/2025 14:11:49,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25021618003764,2022688088,Cửu Long Tranh Bá,16/02/2025 18:00:37,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25022318013266,2022688088,Cửu Long Tranh Bá,23/02/2025 18:01:32,banking,20000,17000,Sự kiện
BILL25030311054014,2022688088,Cửu Long Tranh Bá,03/03/2025 11:05:40,momo,10000,8500,Sự kiện (X2 Bonus)
BILL25030718132659,2022688088,Cửu Long Tranh Bá,07/03/2025 18:13:26,momo,50000,42500,Sự kiện (X2 Bonus)
BILL25031118184397,2022688088,Cửu Long Tranh Bá,11/03/2025 18:18:43,momo,10000,8500,Sự kiện
BILL25031518240621,2022688088,Cửu Long Tranh Bá,15/03/2025 18:24:06,banking,10000,8500,Sự kiện
BILL25032118263761,2022688088,Cửu Long Tranh Bá,21/03/2025 18:26:37,banking,100000,85000,Sự kiện (X2 Bonus)
BILL25032918514531,2022688088,Cửu Long Tranh Bá,29/03/2025 18:51:45,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25040211432988,2022688088,Cửu Long Tranh Bá,02/04/2025 11:43:29,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25040611561181,2022688088,Cửu Long Tranh Bá,06/04/2025 11:56:11,banking,20000,17000,Sự kiện
BILL25060618422475,2022604115,Tình Kiếm,06/06/2025 18:42:24,banking,200000,170000,Nạp đầu (X2 Bonus)
BILL25060618512771,2022604115,Tình Kiếm,06/06/2025 18:51:27,inapp,2000000,2000000,Sự kiện (X2 Bonus)
BILL25061011595262,2022604115,Tình Kiếm,10/06/2025 11:59:52,momo,2000000,1600000,Sự kiện
BILL25061218161183,2022604115,Tình Kiếm,12/06/2025 18:16:11,banking,1000000,800000,Sự kiện (X2 Bonus)
BILL25061218173737,2022604115,Tình Kiếm,12/06/2025 18:17:37,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25061418112124,2022604115,Tình Kiếm,14/06/2025 18:11:21,inapp,1000000,1000000,Sự kiện
BILL25062011402814,2022604115,Tình Kiếm,20/06/2025 11:40:28,banking,500000,400000,Sự kiện (X2 Bonus)
BILL25062011464992,2022604115,Tình Kiếm,20/06/2025 11:46:49,banking,1000000,800000,Sự kiện
BILL25062118493341,2022604115,Tình Kiếm,21/06/2025 18:49:33,momo,1000000,800000,Sự kiện
BILL25062211275193,2022604115,Tình Kiếm,22/06/2025 11:27:51,banking,200000,170000,Sự kiện
BILL25062211321076,2022604115,Tình Kiếm,22/06/2025 11:32:10,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25062811171210,2022604115,Tình Kiếm,28/06/2025 11:17:12,banking,200000,170000,Sự kiện
BILL25070218253924,2022604115,Tình Kiếm,02/07/2025 18:25:39,momo,200000,170000,Sự kiện (X2 Bonus)
BILL25070311135611,2022604115,Tình Kiếm,03/07/2025 11:13:56,banking,200000,170000,Sự kiện
BILL25070418445728,2022604115,Tình Kiếm,04/07/2025 18:44:57,banking,200000,170000,Sự kiện
BILL25070518570259,2022604115,Tình Kiếm,05/07/2025 18:57:02,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25071111390850,2022604115,Tình Kiếm,11/07/2025 11:39:08,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25071418370255,2022604115,Tình Kiếm,14/07/2025 18:37:02,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25071811233439,2022604115,Tình Kiếm,18/07/2025 11:23:34,banking,20000,17000,Sự kiện
BILL25072518280140,2022604115,Tình Kiếm,25/07/2025 18:28:01,momo,50000,42500,Sự kiện
BILL25080318324239,2022604115,Tình Kiếm,03/08/2025 18:32:42,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25080411571339,2022604115,Tình Kiếm,04/08/2025 11:57:13,banking,20000,17000,Sự kiện
BILL25081018092062,2022604115,Tình Kiếm,10/08/2025 18:09:20,banking,20000,17000,Sự kiện
BILL25081118524382,2022604115,Tình Kiếm,11/08/2025 18:52:43,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25081211391618,2022604115,Tình Kiếm,12/08/2025 11:39:16,banking,10000,8500,Sự kiện
BILL25081318265014,2022604115,Tình Kiếm,13/08/2025 18:26:50,momo,10000,8500,Sự kiện
BILL25051111481719,2022674475,Tình Kiếm,11/05/2025 11:48:17,inapp,100000,85000,Nạp đầu (X2 Bonus)
BILL25051318111068,2022674475,Tình Kiếm,13/05/2025 18:11:10,momo,50000,42500,Sự kiện (X2 Bonus)
BILL25051711554130,2022674475,Tình Kiếm,17/05/2025 11:55:41,banking,50000,42500,Sự kiện
BILL24060118182294,2022688069,Cửu Long Tranh Bá,01/06/2024 18:18:22,banking,2000000,1600000,Nạp đầu (X2 Bonus)
BILL24060118253381,2022688069,Cửu Long Tranh Bá,01/06/2024 18:25:33,banking,50000,42500,Sự kiện (X2 Bonus)
BILL24060418532561,2022688069,Cửu Long Tranh Bá,04/06/2024 18:53:25,momo,1000000,800000,Sự kiện (X2 Bonus)
BILL24060814562342,2022688069,Cửu Long Tranh Bá,08/06/2024 14:56:23,momo,2000000,1600000,Sự kiện
BILL24060815022310,2022688069,Cửu Long Tranh Bá,08/06/2024 15:02:23,momo,100000,85000,Sự kiện (X2 Bonus)
BILL24061211412823,2022688069,Cửu Long Tranh Bá,12/06/2024 11:41:28,banking,2000000,1600000,Sự kiện
BILL24061318535896,2022688069,Cửu Long Tranh Bá,13/06/2024 18:53:58,banking,500000,400000,Sự kiện (X2 Bonus)
BILL24061418224970,2022688069,Cửu Long Tranh Bá,14/06/2024 18:22:49,inapp,50000,42500,Sự kiện
BILL24061518010258,2022688069,Cửu Long Tranh Bá,15/06/2024 18:01:02,momo,50000,42500,Sự kiện
BILL24061611122763,2022688069,Cửu Long Tranh Bá,16/06/2024 11:12:27,banking,10000,8500,Sự kiện (X2 Bonus)
BILL24062111060375,2022688069,Cửu Long Tranh Bá,21/06/2024 11:06:03,banking,500000,400000,Sự kiện
BILL24062818585311,2022688069,Cửu Long Tranh Bá,28/06/2024 18:58:53,banking,200000,170000,Sự kiện (X2 Bonus)
BILL24062819062749,2022688069,Cửu Long Tranh Bá,28/06/2024 19:06:27,inapp,50000,42500,Sự kiện
BILL24070118030534,2022688069,Cửu Long Tranh Bá,01/07/2024 18:03:05,momo,10000,8500,Sự kiện (X2 Bonus)
BILL24070118122864,2022688069,Cửu Long Tranh Bá,01/07/2024 18:12:28,banking,10000,8500,Sự kiện
BILL24070318254684,2022688069,Cửu Long Tranh Bá,03/07/2024 18:25:46,banking,500000,400000,Sự kiện (X2 Bonus)
BILL24070618545692,2022688069,Cửu Long Tranh Bá,06/07/2024 18:54:56,inapp,50000,42500,Sự kiện (X2 Bonus)
BILL24070718254822,2022688069,Cửu Long Tranh Bá,07/07/2024 18:25:48,momo,20000,17000,Sự kiện (X2 Bonus)
BILL24071011062982,2022688069,Cửu Long Tranh Bá,10/07/2024 11:06:29,momo,50000,42500,Sự kiện
BILL24071118253797,2022688069,Cửu Long Tranh Bá,11/07/2024 18:25:37,momo,20000,17000,Sự kiện
BILL24071218570054,2022688069,Cửu Long Tranh Bá,12/07/2024 18:57:00,banking,500000,400000,Sự kiện
BILL24072111100956,2022688069,Cửu Long Tranh Bá,21/07/2024 11:10:09,inapp,200000,170000,Sự kiện (X2 Bonus)
BILL24072818560148,2022688069,Cửu Long Tranh Bá,28/07/2024 18:56:01,banking,20000,17000,Sự kiện
BILL24080114563224,2022688069,Cửu Long Tranh Bá,01/08/2024 14:56:32,momo,10000,8500,Sự kiện (X2 Bonus)
BILL24080418453979,2022688069,Cửu Long Tranh Bá,04/08/2024 18:45:39,momo,20000,17000,Sự kiện (X2 Bonus)
BILL24080818170182,2022688069,Cửu Long Tranh Bá,08/08/2024 18:17:01,banking,10000,8500,Sự kiện
BILL24080911241720,2022688069,Cửu Long Tranh Bá,09/08/2024 11:24:17,momo,10000,8500,Sự kiện
BILL24081011294228,2022688069,Cửu Long Tranh Bá,10/08/2024 11:29:42,banking,20000,17000,Sự kiện
BILL24081111052518,2022688069,Cửu Long Tranh Bá,11/08/2024 11:05:25,banking,10000,8500,Sự kiện
BILL24081218510718,2022688069,Cửu Long Tranh Bá,12/08/2024 18:51:07,momo,10000,8500,Sự kiện
BILL24082411365788,2022688069,Cửu Long Tranh Bá,24/08/2024 11:36:57,banking,10000,8500,Sự kiện
BILL24083014115491,2022688069,Cửu Long Tranh Bá,30/08/2024 14:11:54,momo,10000,8500,Sự kiện
BILL24102518454691,2022622550,Hiệp Khách Vô Song,25/10/2024 18:45:46,banking,20000000,16000000,Nạp đầu (X2 Bonus)
BILL24102718193337,2022622550,Hiệp Khách Vô Song,27/10/2024 18:19:33,banking,200000,170000,Sự kiện (X2 Bonus)
BILL24102718245515,2022622550,Hiệp Khách Vô Song,27/10/2024 18:24:55,inapp,200000,170000,Sự kiện
BILL24110311285137,2022622550,Hiệp Khách Vô Song,03/11/2024 11:28:51,momo,100000,85000,Sự kiện (X2 Bonus)
BILL24110311371290,2022622550,Hiệp Khách Vô Song,03/11/2024 11:37:12,banking,500000,400000,Sự kiện (X2 Bonus)
BILL24111007420177,2022622550,Hiệp Khách Vô Song,10/11/2024 07:42:01,banking,50000,42500,Sự kiện (X2 Bonus)
BILL24111007430977,2022622550,Hiệp Khách Vô Song,10/11/2024 07:43:09,banking,100000000,80000000,Sự kiện (X2 Bonus)
BILL24111118525899,2022622550,Hiệp Khách Vô Song,11/11/2024 18:52:58,banking,100000000,80000000,Sự kiện
BILL24111118543669,2022622550,Hiệp Khách Vô Song,11/11/2024 18:54:36,momo,50000,42500,Sự kiện
BILL24111218122928,2022622550,Hiệp Khách Vô Song,12/11/2024 18:12:29,momo,50000000,40000000,Sự kiện (X2 Bonus)
BILL24111518464376,2022622550,Hiệp Khách Vô Song,15/11/2024 18:46:43,momo,20000000,16000000,Sự kiện (X2 Bonus)
BILL24111518560051,2022622550,Hiệp Khách Vô Song,15/11/2024 18:56:00,banking,50000,42500,Sự kiện
BILL24111618061077,2022622550,Hiệp Khách Vô Song,16/11/2024 18:06:10,banking,200000000,160000000,Sự kiện (X2 Bonus)
BILL24112411182114,2022622550,Hiệp Khách Vô Song,24/11/2024 11:18:21,inapp,100000,85000,Sự kiện
BILL24113011554881,2022622550,Hiệp Khách Vô Song,30/11/2024 11:55:48,momo,200000,170000,Sự kiện (X2 Bonus)
BILL24120118132988,2022622550,Hiệp Khách Vô Song,01/12/2024 18:13:29,inapp,500000,500000,Sự kiện (X2 Bonus)
BILL24120511593355,2022622550,Hiệp Khách Vô Song,05/12/2024 11:59:33,banking,10000,8500,Sự kiện (X2 Bonus)
BILL24120512053780,2022622550,Hiệp Khách Vô Song,05/12/2024 12:05:37,inapp,20000,17000,Sự kiện (X2 Bonus)
BILL24120718490262,2022622550,Hiệp Khách Vô Song,07/12/2024 18:49:02,banking,5000000,4000000,Sự kiện (X2 Bonus)
BILL24120718505239,2022622550,Hiệp Khách Vô Song,07/12/2024 18:50:52,momo,2000000,1600000,Sự kiện (X2 Bonus)
BILL24121011525732,2022622550,Hiệp Khách Vô Song,10/12/2024 11:52:57,banking,500000,400000,Sự kiện
BILL24121011565839,2022622550,Hiệp Khách Vô Song,10/12/2024 11:56:58,momo,20000,17000,Sự kiện
BILL24121311085455,2022622550,Hiệp Khách Vô Song,13/12/2024 11:08:54,banking,50000,42500,Sự kiện (X2 Bonus)
BILL24121518264767,2022622550,Hiệp Khách Vô Song,15/12/2024 18:26:47,banking,20000,17000,Sự kiện
BILL24122011422438,2022622550,Hiệp Khách Vô Song,20/12/2024 11:42:24,banking,100000,85000,Sự kiện (X2 Bonus)
BILL24122818212978,2022622550,Hiệp Khách Vô Song,28/12/2024 18:21:29,banking,50000,42500,Sự kiện
BILL25010314524527,2022622550,Hiệp Khách Vô Song,03/01/2025 14:52:45,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25011018193812,2022622550,Hiệp Khách Vô Song,10/01/2025 18:19:38,banking,200000,170000,Sự kiện (X2 Bonus)
BILL25011418091636,2022622550,Hiệp Khách Vô Song,14/01/2025 18:09:16,banking,20000,17000,Sự kiện
BILL25011911110586,2022622550,Hiệp Khách Vô Song,19/01/2025 11:11:05,momo,20000,17000,Sự kiện
BILL25012418472284,2022622550,Hiệp Khách Vô Song,24/01/2025 18:47:22,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25012618161840,2022622550,Hiệp Khách Vô Song,26/01/2025 18:16:18,momo,10000,8500,Sự kiện
BILL25090511344138,2022622550,Thanh Vân Kiếm,05/09/2025 11:34:41,banking,100000,85000,Nạp đầu (X2 Bonus)
BILL25090511432230,2022622550,Thanh Vân Kiếm,05/09/2025 11:43:22,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25090618290664,2022622550,Thanh Vân Kiếm,06/09/2025 18:29:06,banking,200000,170000,Sự kiện (X2 Bonus)
BILL25091011040522,2022622550,Thanh Vân Kiếm,10/09/2025 11:04:05,momo,20000,17000,Sự kiện
BILL25091011063888,2022622550,Thanh Vân Kiếm,10/09/2025 11:06:38,momo,500000,400000,Sự kiện (X2 Bonus)
BILL25091218334691,2022622550,Thanh Vân Kiếm,12/09/2025 18:33:46,banking,500000,400000,Sự kiện
BILL25092118060033,2022622550,Thanh Vân Kiếm,21/09/2025 18:06:00,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25092718051787,2022622550,Thanh Vân Kiếm,27/09/2025 18:05:17,banking,100000,85000,Sự kiện
BILL25100418330536,2022622550,Thanh Vân Kiếm,04/10/2025 18:33:05,momo,50000,42500,Sự kiện (X2 Bonus)
BILL25100418411720,2022622550,Thanh Vân Kiếm,04/10/2025 18:41:17,banking,1000000,800000,Sự kiện (X2 Bonus)
BILL25100518025680,2022622550,Thanh Vân Kiếm,05/10/2025 18:02:56,banking,500000,400000,Sự kiện (X2 Bonus)
BILL25101118013694,2022622550,Thanh Vân Kiếm,11/10/2025 18:01:36,momo,5000000,4000000,Sự kiện (X2 Bonus)
BILL25101911010034,2022622550,Thanh Vân Kiếm,19/10/2025 11:01:00,inapp,20000,17000,Sự kiện (X2 Bonus)
BILL25101911084057,2022622550,Thanh Vân Kiếm,19/10/2025 11:08:40,banking,1000000,800000,Sự kiện
BILL25102518185515,2022622550,Thanh Vân Kiếm,25/10/2025 18:18:55,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25110107322174,2022622550,Thanh Vân Kiếm,01/11/2025 07:32:21,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25110518270965,2022622550,Thanh Vân Kiếm,05/11/2025 18:27:09,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25110718582161,2022622550,Thanh Vân Kiếm,07/11/2025 18:58:21,momo,500000,400000,Sự kiện (X2 Bonus)
BILL25111111593983,2022622550,Thanh Vân Kiếm,11/11/2025 11:59:39,momo,20000,17000,Sự kiện
BILL25111411374110,2022622550,Thanh Vân Kiếm,14/11/2025 11:37:41,momo,100000,85000,Sự kiện (X2 Bonus)
BILL25111511183516,2022622550,Thanh Vân Kiếm,15/11/2025 11:18:35,momo,20000,17000,Sự kiện
BILL25112111091282,2022622550,Thanh Vân Kiếm,21/11/2025 11:09:12,banking,50000,42500,Sự kiện
BILL25112218571827,2022622550,Thanh Vân Kiếm,22/11/2025 18:57:18,banking,50000,42500,Sự kiện
BILL25112318421917,2022622550,Thanh Vân Kiếm,23/11/2025 18:42:19,momo,20000,17000,Sự kiện
BILL25113018504020,2022622550,Thanh Vân Kiếm,30/11/2025 18:50:40,banking,50000,42500,Sự kiện
BILL25120411024220,2022622550,Thanh Vân Kiếm,04/12/2025 11:02:42,inapp,20000,17000,Sự kiện (X2 Bonus)
BILL25120811495776,2022622550,Thanh Vân Kiếm,08/12/2025 11:49:57,momo,20000,17000,Sự kiện
BILL25121211561893,2022622550,Thanh Vân Kiếm,12/12/2025 11:56:18,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25031118263512,2022617531,Tình Kiếm,11/03/2025 18:26:35,banking,5000000,4000000,Nạp đầu (X2 Bonus)
BILL25031318314768,2022617531,Tình Kiếm,13/03/2025 18:31:47,banking,2000000,1600000,Sự kiện (X2 Bonus)
BILL25031318330613,2022617531,Tình Kiếm,13/03/2025 18:33:06,inapp,500000,500000,Sự kiện (X2 Bonus)
BILL25031418242120,2022617531,Tình Kiếm,14/03/2025 18:24:21,banking,100000,85000,Sự kiện (X2 Bonus)
BILL25031518362085,2022617531,Tình Kiếm,15/03/2025 18:36:20,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25031518382487,2022617531,Tình Kiếm,15/03/2025 18:38:24,momo,20000,17000,Sự kiện
BILL25031618423183,2022617531,Tình Kiếm,16/03/2025 18:42:31,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25032218323651,2022617531,Tình Kiếm,22/03/2025 18:32:36,inapp,200000,170000,Sự kiện (X2 Bonus)
BILL25032318374367,2022617531,Tình Kiếm,23/03/2025 18:37:43,banking,50000,42500,Sự kiện
BILL25032318404359,2022617531,Tình Kiếm,23/03/2025 18:40:43,inapp,500000,500000,Sự kiện
BILL25032918210520,2022617531,Tình Kiếm,29/03/2025 18:21:05,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25040207575382,2022617531,Tình Kiếm,02/04/2025 07:57:53,momo,200000,170000,Sự kiện (X2 Bonus)
BILL25040611334131,2022617531,Tình Kiếm,06/04/2025 11:33:41,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25040611403589,2022617531,Tình Kiếm,06/04/2025 11:40:35,banking,500000,400000,Sự kiện (X2 Bonus)
BILL25041011361965,2022617531,Tình Kiếm,10/04/2025 11:36:19,momo,200000,170000,Sự kiện
BILL25041111111172,2022617531,Tình Kiếm,11/04/2025 11:11:11,momo,100000,85000,Sự kiện (X2 Bonus)
BILL25041311581271,2022617531,Tình Kiếm,13/04/2025 11:58:12,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25041818154449,2022617531,Tình Kiếm,18/04/2025 18:15:44,momo,100000,85000,Sự kiện
